date,ydd_hrel,mjd_hrel,3003430_hrf,3003420_hrf,8000701_hrf,3003452_hrf,3003431_hrf,3003450_hrf,3003454_hrf,8000735_hrf,3004620_hwl
2023-06-13 03:00:00,8.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163984818520909
2023-06-13 04:00:00,8.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160991600841084
2023-06-13 05:00:00,8.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157723000104257
2023-06-13 06:00:00,8.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154195678496924
2023-06-13 07:00:00,8.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2150739364519811
2023-06-13 08:00:00,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147601108482417
2023-06-13 09:00:00,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2144290043776626
2023-06-13 10:00:00,8.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140261872310196
2023-06-13 11:00:00,8.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136562515384894
2023-06-13 12:00:00,8.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134258423241126
2023-06-13 13:00:00,8.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2132355067228304
2023-06-13 14:00:00,8.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127554810816252
2023-06-13 15:00:00,8.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120101329694419
2023-06-13 16:00:00,8.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111460825969975
2023-06-13 17:00:00,8.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102432240939773
2023-06-13 18:00:00,8.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097041426018959
2023-06-13 19:00:00,8.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209186208728795
2023-06-13 20:00:00,8.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086729219887213
2023-06-13 21:00:00,8.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081741812671551
2023-06-13 22:00:00,8.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077062620753795
2023-06-13 23:00:00,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072205839455905
2023-06-14 00:00:00,8.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067679067877077
2023-06-14 01:00:00,8.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2066948040808731
2023-06-14 02:00:00,8.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068567928737348
2023-06-14 03:00:00,8.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206590029158777
2023-06-14 04:00:00,8.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062308360067395
2023-06-14 05:00:00,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2059243291102337
2023-06-14 06:00:00,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055787047429809
2023-06-14 07:00:00,8.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2052266826585498
2023-06-14 08:00:00,8.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2048680519431873
2023-06-14 09:00:00,8.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044868112734894
2023-06-14 10:00:00,8.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041249113949534
2023-06-14 11:00:00,8.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037447885681471
2023-06-14 12:00:00,8.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033037960321877
2023-06-14 13:00:00,8.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029384512290173
2023-06-14 14:00:00,8.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025328359599161
2023-06-14 15:00:00,8.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021222009434904
2023-06-14 16:00:00,8.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016481019787481
2023-06-14 17:00:00,8.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006435268030522
2023-06-14 18:00:00,8.547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1996851206479162
2023-06-14 19:00:00,8.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019209751620883
2023-06-14 20:00:00,8.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969267624626587
2023-06-14 21:00:00,8.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987929976549303
2023-06-14 22:00:00,8.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972335013642929
2023-06-14 23:00:00,8.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973866809927322
2023-06-15 00:00:00,8.551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1966989685788207
2023-06-15 01:00:00,8.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199322686454539
2023-06-15 02:00:00,8.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941180661949877
2023-06-15 03:00:00,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960871148114513
2023-06-15 04:00:00,8.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946011008724042
2023-06-15 05:00:00,8.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948331552140554
2023-06-15 06:00:00,8.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941859312102862
2023-06-15 07:00:00,8.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939376365096441
2023-06-15 08:00:00,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935105010072653
2023-06-15 09:00:00,8.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932186877688941
2023-06-15 10:00:00,8.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934651404894256
2023-06-15 11:00:00,8.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938090634857365
2023-06-15 12:00:00,8.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933614763797626
2023-06-15 13:00:00,8.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931605458776149
2023-06-15 14:00:00,8.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928728806097219
2023-06-15 15:00:00,8.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925520667302955
2023-06-15 16:00:00,8.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923010160899458
2023-06-15 17:00:00,8.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920588589795198
2023-06-15 18:00:00,8.773,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1944705030764666
2023-06-15 19:00:00,8.754,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.2199809152231164
2023-06-15 20:00:00,8.765,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.2291133752767344
2023-06-15 21:00:00,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137946672042097
2023-06-15 22:00:00,8.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089900308165511
2023-06-15 23:00:00,8.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080170153687817
