date,ydd_hrel,mjd_hrel,3003430_hrf,3003420_hrf,8000701_hrf,3003452_hrf,3003431_hrf,3003450_hrf,3003454_hrf,8000735_hrf,3004620_hwl_AR
2024-06-17 07:00:00,11.157,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-17 08:00:00,11.165,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-17 09:00:00,11.17,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-17 10:00:00,11.168,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-17 11:00:00,11.166,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-17 12:00:00,11.17,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 13:00:00,11.177,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 14:00:00,11.17,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 15:00:00,11.17,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 16:00:00,11.179,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 17:00:00,11.173,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 18:00:00,11.177,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 19:00:00,11.175,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-17 20:00:00,11.173,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-17 21:00:00,11.184,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-17 22:00:00,11.187,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-17 23:00:00,11.184,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-18 00:00:00,11.185,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-18 01:00:00,11.187,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-18 02:00:00,11.191,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 03:00:00,11.188,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 04:00:00,11.198,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 05:00:00,11.203,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 06:00:00,11.208,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 07:00:00,11.208,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 08:00:00,11.205,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 09:00:00,11.206,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 10:00:00,11.211,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-18 11:00:00,11.203,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-18 12:00:00,11.212,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-18 13:00:00,11.211,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-18 14:00:00,11.211,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-18 15:00:00,11.211,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-18 16:00:00,11.113,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-18 17:00:00,11.088,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 18:00:00,11.099,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 19:00:00,11.092,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-18 20:00:00,11.088,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-18 21:00:00,11.094,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-18 22:00:00,11.099,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-18 23:00:00,11.091,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-19 00:00:00,11.095,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-19 01:00:00,11.106,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-19 02:00:00,11.107,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-19 03:00:00,11.109,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 04:00:00,11.118,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 05:00:00,11.116,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 06:00:00,11.108,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 07:00:00,11.109,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 08:00:00,11.105,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-19 09:00:00,11.111,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-19 10:00:00,11.116,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-19 11:00:00,11.116,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-19 12:00:00,11.116,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-19 13:00:00,11.114,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-19 14:00:00,11.118,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-19 15:00:00,11.117,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 16:00:00,11.129,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-19 17:00:00,11.129,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-19 18:00:00,11.125,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-19 19:00:00,11.123,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-19 20:00:00,11.129,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-19 21:00:00,11.117,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-19 22:00:00,11.125,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-19 23:00:00,11.13,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-20 00:00:00,11.125,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-20 01:00:00,11.13,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-20 02:00:00,11.138,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-20 03:00:00,11.131,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2024-06-20 04:00:00,11.133,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-20 05:00:00,11.129,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-20 06:00:00,11.133,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-20 07:00:00,11.14,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-20 08:00:00,11.141,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-20 09:00:00,11.139,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-20 10:00:00,11.15,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-20 11:00:00,11.145,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-20 12:00:00,11.144,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-20 13:00:00,11.142,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-20 14:00:00,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-20 15:00:00,11.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-20 16:00:00,11.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-20 17:00:00,11.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-20 18:00:00,11.156,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-20 19:00:00,11.152,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-20 20:00:00,11.158,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-20 21:00:00,11.163,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-20 22:00:00,11.161,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-20 23:00:00,11.161,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-21 00:00:00,11.177,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-21 01:00:00,11.164,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-21 02:00:00,11.166,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-21 03:00:00,11.167,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-21 04:00:00,11.168,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-21 05:00:00,11.174,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-21 06:00:00,11.178,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-21 07:00:00,11.168,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-21 08:00:00,11.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-21 09:00:00,11.176,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-21 10:00:00,11.179,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-21 11:00:00,11.176,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-21 12:00:00,11.18,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-21 13:00:00,11.181,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-21 14:00:00,11.177,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-21 15:00:00,11.188,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-21 16:00:00,11.183,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-21 17:00:00,11.189,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-21 18:00:00,11.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-21 19:00:00,11.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-21 20:00:00,11.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-21 21:00:00,11.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2024-06-21 22:00:00,11.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-21 23:00:00,11.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-22 00:00:00,11.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-22 01:00:00,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-22 02:00:00,11.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
